,age,occupation,sex,capital_loss,education_num,capital_gain,marital_status,hours_week,over_50kActual,over_50kPredicted
628,25,10,1,0,15,0,4,65,0,0
629,47,1,0,0,9,0,0,40,0,0
630,26,3,1,0,9,0,2,48,0,0
631,19,8,1,0,7,0,4,40,0,0
632,26,3,1,0,8,0,2,40,0,0
633,25,12,1,0,14,0,4,55,0,0
634,28,3,1,0,9,2105,2,40,0,0
635,50,4,1,0,14,0,2,40,1,1
636,56,7,1,0,9,0,2,45,0,0
637,31,3,1,0,11,0,0,40,0,0
638,30,4,0,0,11,0,2,52,0,0
639,23,13,0,0,10,0,4,40,0,0
640,30,6,1,0,9,0,5,60,0,0
641,20,6,1,0,9,0,4,28,0,0
642,20,1,1,0,10,0,4,25,0,0
643,25,0,0,0,13,0,4,30,0,0
644,35,11,1,0,9,7298,2,35,1,1
645,41,12,1,0,13,15024,2,45,1,1
646,41,3,1,0,10,0,2,40,1,0
647,68,4,1,0,10,0,0,30,0,0
648,49,10,1,1672,13,0,2,45,0,0
649,50,13,1,0,13,0,2,40,0,0
650,72,0,1,0,12,0,2,16,1,0
651,40,13,0,0,14,0,4,40,0,0
652,53,12,0,0,10,0,6,40,0,0
653,56,4,1,0,9,0,2,40,0,0
654,37,4,0,0,10,0,4,40,0,0
655,43,12,1,0,9,0,2,55,1,0
656,22,3,1,0,11,0,4,40,0,0
657,22,3,1,0,10,0,4,35,0,0
658,48,1,0,0,10,0,4,40,0,0
659,18,11,1,0,8,0,4,40,0,0
660,30,6,1,0,11,0,2,40,0,0
661,55,4,1,0,9,0,2,50,1,0
662,39,3,1,0,10,0,3,40,1,0
663,31,3,1,0,9,7298,2,40,1,1
664,32,5,1,0,10,0,4,40,0,0
665,21,6,1,0,10,0,4,40,0,0
666,55,13,0,1887,9,0,2,40,1,1
667,38,12,1,0,9,0,2,55,1,0
668,19,0,1,0,10,0,4,23,0,0
669,27,0,1,0,9,0,4,40,0,0
670,31,3,1,0,9,0,2,43,1,0
671,22,4,0,0,13,0,4,7,0,0
672,30,10,1,0,9,0,2,35,1,0
673,38,8,1,0,9,0,0,40,0,0
674,31,4,1,0,10,0,4,40,0,0
675,35,12,1,0,10,0,2,60,1,0
676,44,4,1,1887,9,0,2,70,1,1
677,25,12,1,0,7,0,3,35,0,0
678,54,7,1,1902,5,0,2,35,0,1
679,51,3,1,0,9,0,2,54,0,0
680,32,14,1,0,9,0,2,40,0,0
681,35,12,0,0,9,0,4,38,0,0
682,20,1,0,0,10,0,4,12,0,0
683,24,8,0,0,7,0,4,40,0,0
684,47,4,1,0,13,0,2,40,1,1
685,56,4,1,0,9,0,2,40,1,0
686,36,1,0,0,9,0,0,40,0,0
687,33,8,1,0,10,0,4,40,0,0
688,29,10,1,0,10,0,2,40,0,0
689,41,8,1,0,2,0,2,43,0,0
690,17,0,0,0,7,0,4,5,0,0
691,21,0,0,0,10,0,4,40,0,0
692,40,3,1,0,4,0,2,40,0,0
693,30,12,1,0,13,0,4,60,0,0
694,35,5,1,0,9,0,3,60,0,0
695,44,10,1,0,15,0,2,50,1,1
696,25,11,1,0,14,0,4,40,0,0
697,31,8,0,0,10,0,5,50,0,0
698,64,0,1,0,5,0,2,50,0,0
699,24,11,1,0,9,0,4,40,0,0
700,36,3,1,0,12,0,2,35,0,0
701,21,8,1,0,13,0,4,20,0,0
702,25,1,0,0,10,0,4,40,0,0
703,46,10,1,1887,14,0,2,45,1,1
704,37,4,1,0,13,0,4,60,1,0
705,56,1,0,0,10,0,0,40,0,0
706,26,1,0,0,11,0,0,55,0,0
707,36,8,0,0,9,0,5,35,0,0
708,25,10,0,0,13,0,4,40,0,0
709,42,8,1,0,9,0,2,40,0,0
710,61,8,1,0,9,0,2,12,0,0
711,41,3,1,1590,4,0,0,40,0,0
712,23,4,0,0,13,0,4,50,0,0
713,39,8,1,0,10,0,2,40,0,0
714,67,8,0,0,4,0,6,12,0,0
715,53,4,1,0,13,0,2,40,0,1
716,53,4,1,0,14,15024,2,50,1,1
717,53,1,0,0,9,0,2,40,0,0
718,38,7,1,0,9,0,2,40,0,0
719,53,10,1,0,16,0,2,40,1,1
720,58,7,1,0,3,0,2,40,0,0
721,40,8,0,0,9,0,4,40,0,0
722,35,12,0,0,9,0,4,40,0,0
723,35,3,1,0,10,0,2,60,1,0
724,43,4,1,0,13,0,2,50,1,1
725,73,12,1,0,4,0,2,30,1,0
726,24,12,1,0,10,0,4,64,0,0
727,70,0,1,0,9,2228,2,24,0,0
728,24,8,1,0,9,0,4,37,0,0
729,36,3,1,0,9,0,2,55,1,0
730,29,3,1,0,6,0,2,40,0,0
731,24,8,0,0,10,0,4,75,0,0
732,62,8,0,0,10,0,0,60,0,0
733,44,12,1,0,13,0,2,60,0,1
734,60,10,0,0,13,0,2,45,1,1
735,31,3,1,0,9,3325,0,40,0,0
736,32,3,1,0,9,0,4,50,0,0
737,62,6,1,0,2,0,2,40,0,0
738,35,4,1,0,9,0,0,60,0,0
739,29,7,1,0,13,0,2,48,0,0
740,19,5,1,0,10,0,4,60,0,0
741,27,3,1,0,10,0,2,40,0,0
742,36,4,0,0,13,0,2,60,0,1
743,39,1,1,0,9,0,2,40,1,0
744,44,3,1,0,10,0,2,56,1,0
745,25,6,1,0,5,0,4,40,0,0
746,41,7,0,0,9,0,5,44,0,0
747,44,4,0,0,13,3325,0,40,0,0
748,59,3,1,0,10,0,2,55,1,0
749,20,12,0,0,10,0,4,40,0,0
750,18,12,1,0,10,0,4,16,0,0
751,62,0,1,0,4,0,2,10,0,0
752,45,4,1,0,13,0,2,50,1,1
753,50,12,1,0,13,0,2,35,0,1
754,18,12,0,0,10,0,4,30,0,0
755,57,3,1,0,9,0,2,60,0,0
756,57,8,0,0,9,0,6,30,0,0
757,47,12,1,0,9,4386,2,45,1,1
758,26,14,1,0,10,2174,4,75,0,0
759,60,10,1,0,12,0,2,20,0,0
760,45,1,1,0,12,0,2,40,1,1
761,51,8,0,0,10,0,0,40,0,0
762,50,10,1,1977,14,0,2,40,1,1
763,35,7,1,0,11,0,2,40,0,0
764,45,4,0,0,11,0,0,44,0,0
765,84,10,1,0,4,0,2,10,0,0
766,17,8,1,0,7,0,4,5,0,0
767,36,4,1,0,14,0,4,15,0,0
768,66,3,1,0,6,0,2,25,0,0
769,36,12,0,0,10,0,0,40,0,0
770,19,3,1,0,7,0,2,60,0,0
771,47,8,1,0,9,3908,2,40,0,0
772,46,1,0,0,10,0,5,40,0,0
773,61,10,1,0,15,0,2,50,1,1
774,28,14,1,0,9,0,2,40,0,0
775,38,4,1,0,9,0,2,40,0,0
776,27,1,0,0,9,0,4,35,0,0
777,49,1,0,0,9,0,4,40,0,0
778,29,13,1,0,12,0,4,45,0,0
779,33,1,0,0,13,0,2,5,1,0
780,21,12,0,0,10,0,4,60,0,0
781,61,14,1,0,4,0,2,31,0,0
782,57,6,1,0,9,0,2,40,0,0
783,19,1,0,0,9,0,4,40,0,0
784,27,11,1,0,13,0,2,45,1,1
785,42,10,0,1741,14,0,4,35,0,0
786,28,0,0,0,10,0,4,40,0,0
787,40,0,0,0,9,3464,2,20,0,0
788,43,8,1,0,9,0,2,60,0,0
789,18,8,1,0,9,0,4,36,0,0
790,68,3,0,0,9,0,6,35,0,0
791,45,10,0,0,14,0,4,60,0,1
792,22,8,1,0,9,0,4,80,0,0
793,20,0,1,0,9,0,4,40,0,0
794,65,8,0,0,9,2538,6,50,0,0
795,38,11,1,0,10,0,2,60,1,0
796,41,12,1,0,6,0,0,48,0,0
797,22,8,1,0,10,0,4,36,0,0
798,62,1,1,0,10,0,2,40,0,0
799,24,1,0,0,10,0,0,40,0,0
800,44,4,1,0,13,7688,2,40,1,1
801,61,4,0,0,13,0,2,40,0,1
802,56,4,1,0,9,0,0,50,1,1
803,29,10,1,0,14,0,2,40,1,1
804,25,13,1,0,13,2463,4,40,0,0
805,32,10,1,0,13,0,2,40,1,0
806,28,7,1,0,9,0,2,45,0,0
807,43,4,1,1977,13,0,2,40,1,1
808,44,10,1,0,15,8614,4,50,1,1
809,44,12,1,0,7,0,2,40,1,0
810,32,11,1,0,10,0,2,46,0,0
811,63,3,1,0,13,0,0,35,0,0
812,56,0,0,0,13,0,4,20,0,0
813,47,7,1,0,6,0,2,40,0,0
814,34,14,1,0,7,0,4,40,0,0
815,50,3,1,0,9,0,2,40,0,0
816,61,4,0,0,9,0,0,40,0,0
817,26,13,1,0,11,14344,4,40,1,1
818,62,4,0,0,10,0,6,20,0,0
819,70,0,1,0,9,0,2,40,0,0
820,46,10,0,0,13,0,2,70,0,0
821,50,12,1,0,13,0,2,40,1,1
822,22,0,1,0,10,0,4,36,0,0
823,18,12,1,0,10,0,4,35,0,0
824,27,12,1,0,9,0,4,60,0,0
825,31,14,1,0,5,0,0,40,0,0
826,48,14,1,0,10,2407,2,40,0,0
827,52,13,1,0,13,0,2,40,0,1
828,31,13,1,0,13,0,4,40,0,0
829,38,3,1,1740,9,0,2,48,0,0
830,35,3,1,0,13,0,2,7,0,0
831,29,10,1,1848,13,0,2,60,1,1
832,28,11,1,0,10,0,2,50,0,0
833,39,7,1,0,9,0,2,38,1,0
834,28,14,1,0,10,0,2,40,0,0
835,38,8,0,0,10,0,6,45,0,0
836,30,6,1,0,9,0,4,40,0,0
837,36,4,1,0,10,0,2,52,0,1
838,40,3,1,0,5,0,4,40,0,0
839,35,11,1,0,10,0,2,40,0,0
840,39,6,1,0,9,0,2,40,0,0
841,38,1,0,0,9,0,0,35,0,0
842,58,3,1,0,6,0,2,50,0,0
843,42,3,1,0,9,0,2,60,1,0
844,30,3,1,0,11,0,4,40,1,0
845,40,12,1,0,12,0,2,60,1,0
846,39,1,1,0,10,0,4,40,0,0
847,22,8,1,0,10,3325,4,40,0,0
848,18,3,1,0,7,0,2,40,0,0
849,37,13,0,0,12,0,0,40,0,0
850,46,0,1,1977,14,0,2,20,1,1
851,33,8,1,0,12,0,4,60,0,0
852,19,7,1,0,9,0,4,40,0,0
853,65,0,1,0,10,0,2,20,0,0
854,51,3,1,0,9,0,0,40,0,0
855,43,4,1,0,12,0,2,45,1,1
856,33,10,0,0,13,0,4,40,0,0
857,53,8,1,0,13,8614,4,50,1,1
858,66,8,0,0,4,0,6,20,0,0
859,53,12,0,0,9,0,0,60,0,0
860,25,12,1,0,9,0,4,24,0,0
861,63,11,1,0,10,0,2,32,0,0
862,26,1,0,0,12,0,2,40,0,0
863,29,5,1,0,9,0,2,40,0,0
864,57,13,0,0,10,0,6,16,0,0
865,32,3,0,0,10,0,4,40,0,0
866,36,4,1,0,9,0,2,48,0,0
867,55,12,0,0,12,0,0,40,0,0
868,32,14,1,0,9,0,4,65,0,0
869,69,4,0,0,9,0,6,40,0,0
870,25,12,0,0,11,0,2,42,1,0
871,71,9,0,0,5,0,0,6,0,0
872,65,0,1,0,9,2414,2,30,0,0
873,31,13,0,0,13,0,4,40,0,0
874,23,8,1,0,10,0,4,40,0,0
875,43,12,1,0,13,0,4,50,0,1
876,19,4,1,0,10,0,4,40,0,0
877,40,12,1,0,13,0,4,40,0,0
878,42,10,1,1977,13,0,2,40,1,1
879,27,12,0,0,13,0,4,40,0,0
880,25,10,0,0,13,0,4,40,0,0
881,37,3,1,0,9,0,2,50,1,0
882,33,3,1,0,9,0,2,50,0,0
883,37,3,1,0,7,0,2,45,0,0
884,23,1,1,0,12,0,4,40,0,0
885,18,8,1,0,7,0,4,40,0,0
886,40,8,1,0,10,0,0,45,0,0
887,26,10,1,0,13,0,4,40,0,0
888,45,4,1,1977,11,0,2,50,1,1
889,18,8,0,0,10,0,4,30,0,0
890,26,10,1,0,14,0,4,50,0,0
891,32,8,1,0,11,0,4,45,0,0
892,33,4,1,0,13,0,2,40,0,1
893,32,6,1,0,13,0,2,40,0,0
894,35,3,1,0,11,0,2,40,0,0
895,45,10,1,0,11,0,2,20,0,0
896,35,8,0,0,9,0,0,40,0,0
897,31,3,1,0,11,0,2,40,0,0
898,23,4,1,0,10,0,4,40,0,0
899,37,4,1,0,14,0,2,55,1,1
900,18,0,1,0,10,0,4,16,0,0
901,31,10,1,0,13,0,4,45,0,0
902,52,8,0,0,11,0,2,20,1,0
903,66,0,1,0,14,0,6,6,0,0
904,24,8,1,0,13,0,2,33,0,0
905,21,12,0,0,10,0,0,40,0,0
906,27,13,1,0,10,3908,2,40,0,0
907,32,12,0,0,10,0,2,40,0,0
908,51,3,1,0,9,0,2,40,0,0
909,61,4,1,0,14,0,2,40,1,1
910,35,14,1,0,9,0,2,40,0,0
911,47,6,1,0,11,0,2,48,1,0
912,60,1,0,0,10,0,3,40,0,0
913,26,12,0,0,10,0,4,37,0,0
914,26,3,0,0,12,0,3,40,0,0
915,62,1,1,0,9,0,2,42,0,0
916,33,10,0,0,11,0,0,40,0,0
917,54,1,0,0,14,0,6,38,0,0
918,47,1,0,0,10,0,0,38,0,0
919,37,13,1,0,9,0,2,30,0,0
920,22,12,1,0,13,0,4,40,0,0
921,29,0,0,0,9,0,3,42,0,0
922,34,13,1,0,10,3103,2,40,1,1
923,48,10,0,0,13,0,0,40,0,0
924,51,4,1,0,14,25236,0,50,1,1
925,53,12,1,0,11,0,2,50,1,0
926,40,4,1,0,11,0,2,40,1,0
927,25,4,1,0,14,0,4,45,0,0
928,21,12,1,0,10,0,4,40,0,0
929,36,12,0,0,12,0,0,35,0,0
930,30,10,0,2339,13,0,4,50,0,0
931,34,4,1,0,13,0,2,45,1,1
932,28,10,1,0,10,0,2,30,0,0
933,23,8,0,0,10,0,4,20,0,0
934,29,0,1,0,13,0,4,53,0,0
935,39,12,1,0,13,15024,2,50,1,1
936,34,7,0,0,9,0,0,25,0,0
937,23,1,0,0,13,0,4,60,0,0
938,56,3,1,0,10,0,4,40,0,0
939,42,4,0,0,10,0,2,40,1,1
940,52,12,1,0,10,0,2,60,1,0
941,67,12,1,0,14,0,2,48,1,0
942,39,12,1,0,13,3103,2,48,1,1
943,69,14,1,0,10,0,2,16,0,0
944,27,8,1,0,10,0,4,40,0,0
945,17,10,0,0,7,0,4,7,0,0
946,30,7,1,0,13,0,4,48,0,0
947,62,7,1,0,7,0,4,50,0,0
948,24,1,1,0,10,0,4,40,0,0
949,67,0,0,0,13,0,6,16,1,0
950,35,7,1,0,10,0,0,40,0,0
951,52,10,1,0,14,0,2,40,1,1
952,49,11,1,0,11,0,2,56,1,1
953,23,4,1,0,13,0,4,30,0,0
954,43,3,1,0,9,0,2,44,0,0
955,56,8,0,0,13,0,0,32,0,0
956,30,12,0,0,13,0,4,50,0,0
957,24,8,0,0,12,0,0,30,0,0
958,19,10,1,0,10,0,4,11,0,0
959,20,6,1,0,9,0,4,35,0,0
960,24,8,1,0,7,0,4,45,0,0
961,18,13,0,0,9,0,4,10,0,0
962,31,4,1,0,9,0,2,45,1,0
963,63,1,1,1740,10,0,2,40,0,0
964,24,12,1,0,11,0,4,5,0,0
965,46,13,1,0,13,0,2,40,1,1
966,45,10,1,1485,15,0,2,50,1,0
967,20,0,1,0,9,0,4,40,0,0
968,45,1,1,0,10,0,2,40,1,0
969,22,0,1,0,10,0,4,65,0,0
970,31,10,1,0,13,0,4,52,0,0
971,28,1,1,0,9,0,4,40,0,0
972,54,12,1,0,13,0,2,50,1,1
973,36,4,1,0,9,0,2,50,0,1
974,49,4,0,0,6,0,0,40,0,0
975,31,8,0,0,11,0,2,24,0,0
976,28,12,1,0,9,0,2,55,0,0
977,25,10,0,0,13,0,4,50,0,0
978,32,12,1,0,15,4508,2,40,0,0
979,52,14,1,0,7,0,2,40,0,0
980,23,1,0,0,10,0,4,25,0,0
981,39,4,1,0,16,0,2,45,1,0
982,51,4,1,0,9,4386,2,55,1,1
983,29,1,0,0,9,0,0,50,0,0
984,27,1,1,0,12,4064,2,40,0,0
985,48,10,1,0,14,0,2,40,1,1
986,34,0,1,0,7,0,2,40,0,0
987,32,7,0,0,9,0,6,40,0,0
988,71,4,1,0,10,20051,2,50,1,1
989,70,10,1,0,15,0,2,25,0,0
990,19,8,1,0,9,0,4,40,0,0
991,38,3,1,0,7,0,0,40,0,0
992,37,12,0,0,10,7298,2,40,1,1
993,39,6,1,0,5,0,2,40,0,0
994,35,8,1,0,10,0,2,60,0,0
995,21,6,0,0,9,0,4,30,0,0
996,24,1,0,0,7,0,4,40,0,0
997,30,14,1,0,7,0,2,40,0,0
998,29,0,0,0,9,0,5,20,0,0
999,59,5,1,1579,10,0,2,60,0,1
1000,63,1,0,0,9,0,0,27,0,0
1001,49,3,1,0,9,0,2,45,1,0
1002,49,1,0,0,14,0,3,40,0,1
1003,49,3,1,0,10,0,2,65,0,0
1004,57,10,1,0,16,0,2,40,1,1
1005,21,10,0,0,10,0,4,40,0,0
1006,21,3,1,0,10,0,4,20,0,0
1007,46,3,1,0,10,0,2,44,0,0
1008,46,1,1,0,10,0,2,40,0,0
1009,33,14,1,0,9,0,2,40,0,0
1010,40,10,0,0,12,0,4,2,0,0
1011,28,6,1,0,6,0,2,30,0,0
1012,36,10,1,0,13,0,2,48,1,1
1013,31,14,1,0,9,0,0,40,0,0
1014,28,7,0,155,6,0,4,40,0,0
1015,47,7,0,0,9,0,0,30,0,0
1016,28,6,1,0,10,5013,2,55,0,0
1017,44,14,1,0,10,0,2,50,1,0
1018,47,8,0,0,9,0,0,40,0,0
1019,26,10,0,0,10,5060,0,40,0,0
1020,36,4,0,0,13,0,2,40,1,0
1021,38,12,1,0,9,0,0,60,0,0
1022,42,10,0,0,12,0,0,45,0,0
1023,49,3,1,0,9,5013,2,50,0,0
1024,46,1,0,0,12,0,6,40,0,0
1025,52,1,1,1887,9,0,2,40,1,1
1026,70,14,0,0,6,0,6,40,0,0
1027,61,12,0,0,10,0,0,40,0,0
1028,22,0,1,0,10,0,4,40,0,0
1029,20,8,1,1719,10,0,4,36,0,0
1030,81,1,0,0,10,0,0,20,0,0
1031,53,4,1,0,14,15024,2,38,1,1
1032,37,3,1,0,13,0,0,35,0,0
1033,38,8,0,0,9,0,2,20,0,0
1034,47,4,1,0,13,99999,2,55,1,1
1035,45,4,1,0,13,0,2,45,1,1
1036,29,8,1,0,7,0,2,40,0,0
1037,52,6,1,0,9,0,4,40,0,0
1038,53,3,0,0,9,0,0,48,0,0
1039,18,12,1,0,7,0,4,16,0,0
1040,42,4,1,1902,14,0,2,43,1,1
1041,34,10,0,0,13,0,4,45,0,0
1042,30,1,0,0,10,0,4,37,0,0
1043,41,4,1,0,14,0,2,45,1,1
1044,33,5,1,0,1,0,4,40,0,0
1045,29,4,0,0,11,0,4,50,0,0
1046,36,7,1,0,9,5178,2,40,1,1
1047,65,0,0,0,10,401,6,14,0,0
1048,35,4,1,0,13,8614,4,45,1,1
1049,28,1,1,0,10,0,4,40,0,0
1050,62,1,0,0,10,0,2,16,0,0
1051,29,10,1,0,14,0,4,40,0,0
1052,60,12,1,0,7,0,2,40,1,0
1053,17,12,0,0,7,0,4,24,0,0
1054,22,10,1,0,13,0,4,40,0,0
1055,55,4,1,0,14,0,2,55,1,1
1056,24,8,1,0,6,0,4,40,0,0
1057,57,4,1,0,10,0,2,55,0,0
1058,65,0,1,0,4,0,2,20,0,0
1059,29,7,0,0,7,0,0,40,0,0
1060,51,1,0,0,9,4787,0,24,1,1
1061,17,0,0,0,7,0,4,40,0,0
1062,45,8,1,0,9,3942,2,40,0,0
1063,25,10,1,0,10,8614,4,40,1,1
1064,36,10,1,0,13,0,2,38,0,1
1065,80,10,1,1816,10,0,4,60,0,1
1066,30,1,0,0,10,0,0,55,0,0
1067,49,4,1,0,10,0,2,40,1,0
1068,31,8,0,0,12,0,0,40,0,0
1069,31,1,0,0,9,0,0,25,0,0
1070,25,14,1,0,9,0,2,40,0,0
1071,25,12,1,0,9,0,2,52,0,0
1072,41,4,0,0,9,0,4,40,0,0
1073,31,3,1,0,9,0,2,40,0,0
1074,21,0,0,0,10,0,4,20,0,0
1075,60,8,1,0,10,0,2,26,0,0
1076,51,7,1,0,7,0,2,40,0,0
1077,42,7,0,0,9,0,2,40,1,0
1078,26,14,1,0,10,0,2,40,0,0
1079,85,12,0,0,9,0,6,50,0,0
1080,53,4,0,0,13,0,4,40,0,0
1081,47,1,1,0,10,0,2,40,1,0
1082,55,1,1,0,13,0,2,40,1,1
1083,33,5,1,0,9,0,2,94,0,0
1084,39,6,1,0,9,0,2,40,0,0
1085,28,7,1,0,5,0,4,40,0,0
1086,21,3,1,0,10,0,4,50,0,0
1087,30,3,1,0,9,0,2,60,0,0
1088,48,1,0,0,10,0,5,40,0,0
1089,44,10,1,0,14,0,2,44,1,1
1090,28,6,1,0,9,0,4,40,0,0
1091,25,10,1,0,13,0,4,20,0,0
1092,27,6,0,0,9,0,4,40,0,0
1093,20,0,0,0,10,0,4,25,0,0
1094,74,4,1,0,12,0,2,30,1,0
1095,36,4,1,0,13,5013,2,50,0,0
1096,56,4,1,0,9,0,2,40,0,0
1097,23,8,0,0,10,0,4,24,0,0
1098,48,7,1,0,9,0,2,40,0,0
1099,34,14,1,0,13,0,0,50,0,1
1100,30,4,0,0,13,8614,4,40,1,1
1101,38,13,0,0,13,0,4,45,0,0
1102,45,1,0,0,14,0,0,40,0,0
1103,42,5,1,0,9,0,2,15,0,0
1104,63,0,1,0,9,0,2,16,0,0
1105,47,7,1,0,6,0,6,40,0,0
1106,20,11,1,0,9,0,4,40,0,0
1107,39,13,1,0,9,4650,4,44,0,0
1108,51,14,1,0,9,7688,2,40,1,1
1109,34,12,0,0,9,0,2,40,0,0
1110,40,14,1,0,6,0,4,40,0,0
1111,28,11,1,0,13,0,2,50,0,1
1112,25,14,1,0,10,0,4,55,0,0
1113,61,7,1,0,13,0,2,40,1,0
1114,51,3,1,0,10,0,2,48,1,0
1115,20,14,1,0,9,0,4,30,0,0
1116,35,7,1,0,9,0,2,40,0,0
1117,49,7,0,0,9,0,5,40,0,0
1118,54,4,1,0,5,0,2,45,1,0
1119,33,3,0,0,9,0,2,40,0,0
1120,31,12,1,0,9,3908,2,40,0,0
1121,64,4,0,0,10,0,6,3,0,0
1122,21,12,1,0,13,0,4,30,0,0
1123,25,10,1,0,13,0,4,40,0,0
1124,46,14,1,0,9,0,2,40,0,0
1125,45,10,1,0,15,0,2,55,1,1
1126,58,8,0,0,9,0,0,40,0,0
1127,40,4,1,1977,13,0,2,60,1,1
1128,20,12,0,0,10,0,4,18,0,0
1129,34,3,1,0,9,0,0,40,0,0
1130,34,0,1,0,7,0,0,84,0,0
1131,39,4,0,0,10,0,0,40,0,0
1132,57,10,1,0,10,0,2,40,1,0
1133,51,10,1,0,14,0,2,60,0,1
1134,18,1,0,0,9,0,4,40,0,0
1135,36,3,1,0,10,0,2,52,0,0
1136,37,4,1,0,10,0,2,40,1,0
1137,35,10,1,0,14,13550,4,55,1,1
1138,36,1,0,0,9,0,0,40,0,0
1139,37,1,0,0,9,0,0,40,0,0
1140,40,10,1,0,15,0,2,40,0,1
1141,22,0,1,0,10,0,4,50,0,0
1142,65,3,1,0,15,0,3,48,1,0
1143,51,10,1,0,9,0,0,40,0,0
1144,61,7,0,0,8,0,6,40,0,0
1145,22,1,1,0,13,0,4,40,0,0
1146,21,12,0,0,10,0,4,40,0,0
1147,64,3,1,0,7,0,2,40,1,0
1148,33,0,1,0,10,0,4,40,0,0
1149,73,10,0,0,10,0,2,1,0,0
1150,24,13,0,0,13,0,4,40,0,0
1151,40,3,1,0,5,0,2,40,1,0
1152,32,10,0,0,11,0,0,40,0,0
1153,39,4,1,0,9,0,2,60,1,0
1154,47,10,1,0,14,0,2,50,0,0
1155,20,0,0,0,10,0,4,30,0,0
1156,20,0,0,0,10,0,4,40,0,0
1157,22,6,1,0,10,0,4,10,0,0
1158,27,7,1,0,13,0,4,40,0,0
1159,59,13,0,0,9,0,0,40,0,0
1160,33,0,0,0,11,0,4,40,0,0
1161,58,10,1,0,14,0,4,35,0,0
1162,37,1,1,0,9,0,4,42,0,0
1163,51,12,1,0,13,0,2,50,1,1
1164,29,5,1,0,4,0,2,72,0,0
1165,29,4,0,2057,13,0,2,35,0,0
1166,54,4,1,0,13,0,2,40,1,1
1167,20,12,0,0,10,2597,4,20,0,0
1168,35,14,1,0,9,0,2,50,1,0
1169,23,14,1,0,10,4101,4,40,0,0
1170,49,4,0,0,7,0,0,38,0,0
1171,47,8,1,0,7,0,2,40,0,0
1172,47,10,1,0,13,0,0,48,0,0
1173,31,11,1,0,13,0,2,97,1,0
1174,55,8,0,0,9,0,6,35,0,0
1175,39,12,1,0,10,7688,2,50,1,1
1176,38,3,1,0,9,0,2,50,0,0
1177,26,10,1,0,13,0,4,16,0,0
1178,17,3,1,0,6,594,4,30,0,0
1179,36,3,1,0,9,0,4,40,0,0
1180,50,6,1,0,9,0,2,30,0,0
1181,57,10,1,0,10,0,2,40,1,0
1182,34,3,1,0,10,0,4,40,0,0
1183,18,1,0,0,9,0,4,40,0,0
1184,20,1,0,0,10,0,4,15,0,0
1185,41,3,1,0,9,0,2,45,0,0
1186,53,8,0,0,2,0,0,40,0,0
1187,50,10,0,0,14,0,0,45,0,1
1188,20,8,0,0,9,0,4,20,0,0
1189,38,8,1,0,9,0,2,40,0,0
1190,37,12,1,0,10,0,2,48,1,0
1191,38,10,1,0,13,0,2,40,1,1
1192,22,12,0,0,10,0,4,35,0,0
1193,39,5,1,0,10,0,2,65,0,0
1194,56,1,1,0,13,0,2,30,0,0
1195,21,5,1,0,9,0,4,40,0,0
1196,33,6,1,0,9,0,2,40,0,0
1197,19,0,1,0,10,0,4,45,0,0
1198,44,10,1,0,13,0,2,40,1,1
1199,17,8,1,0,6,0,4,15,0,0
1200,26,1,0,0,9,0,4,40,0,0
1201,44,4,1,0,13,0,5,38,0,0
1202,22,1,0,0,9,0,4,40,0,0
1203,59,4,0,0,14,0,6,40,1,0
1204,23,12,1,0,10,0,4,40,0,0
1205,21,8,1,0,10,0,4,20,0,0
1206,41,3,1,0,9,0,4,42,1,0
1207,60,12,1,0,9,0,2,40,0,0
1208,51,14,1,0,10,0,2,40,1,0
1209,50,1,1,0,9,0,2,40,0,1
1210,54,11,0,0,7,0,6,40,0,0
1211,54,14,1,0,9,0,2,40,0,0
1212,31,5,1,0,7,0,2,65,0,0
1213,54,4,1,1848,9,0,2,40,1,1
1214,50,6,1,0,9,0,2,40,0,0
1215,24,1,1,0,9,0,4,40,0,0
1216,41,4,0,2415,15,0,2,55,1,1
1217,43,3,1,0,9,0,0,35,0,0
1218,26,0,0,0,10,0,0,35,0,0
1219,26,4,1,0,13,0,2,40,0,0
1220,47,4,1,0,14,99999,2,55,1,1
1221,25,8,0,0,10,0,4,40,0,0
1222,26,1,1,0,10,0,2,40,0,0
1223,58,1,0,0,12,0,6,40,0,0
1224,40,10,1,0,12,7298,2,36,1,1
1225,45,12,1,0,9,0,2,40,0,1
1226,27,12,0,0,13,0,4,40,0,0
1227,26,7,1,0,14,0,2,20,0,0
1228,32,3,1,0,9,0,4,38,0,0
1229,20,10,0,0,10,594,4,20,0,0
1230,48,8,1,0,9,0,4,52,0,0
1231,47,12,0,0,11,0,0,25,0,0
1232,31,8,1,0,10,0,4,40,0,0
1233,36,4,0,0,11,0,0,40,0,0
1234,44,1,0,0,6,0,0,40,0,0
1235,51,4,1,0,16,15024,2,84,1,1
1236,18,12,0,0,9,0,4,15,0,0
1237,42,0,1,0,9,0,3,35,0,0
1238,59,4,0,0,9,0,4,40,0,0
1239,56,3,1,0,7,0,0,49,0,1
1240,29,3,1,0,9,0,2,40,0,0
1241,50,10,0,0,14,2202,0,30,0,0
1242,21,12,1,0,9,0,4,40,0,0
1243,24,10,1,0,13,0,2,40,0,0
1244,38,5,1,0,10,0,0,40,0,0
1245,42,4,0,0,12,0,0,40,0,0
1246,25,4,1,0,11,0,2,75,0,0
