,id,age,education_num,capital_gain,capital_loss,hours_week,over_50k,workclass,education_level,marital_status,occupation,relationship,race,sex,country
8861,8862,42,10,0,0,41,0,4,15,5,1,4,2,0,39
24812,24813,37,10,0,0,40,0,4,15,4,13,3,2,0,39
36713,36714,17,8,0,0,20,0,4,2,4,12,3,4,0,39
1207,1208,38,13,0,0,42,1,4,9,2,12,0,4,1,39
42497,42498,18,9,0,0,40,0,4,11,4,1,3,4,0,39
19078,19079,60,13,0,0,45,1,2,9,2,10,5,4,0,39
14578,14579,26,13,0,0,44,0,0,9,4,0,3,4,1,39
35158,35159,33,10,0,0,40,0,7,15,0,10,1,4,0,39
41214,41215,32,15,0,0,40,1,4,14,2,10,0,4,1,39
48671,48672,34,9,0,1651,40,0,7,11,2,8,0,4,1,39
3345,3346,45,7,0,0,40,0,4,1,4,7,1,2,0,39
36415,36416,44,10,0,0,40,1,4,15,2,14,0,2,1,39
5990,5991,34,13,0,0,40,0,4,9,4,12,3,2,0,39
41881,41882,52,10,0,0,35,0,2,15,2,11,0,4,1,39
27008,27009,40,14,1506,0,40,0,7,12,0,4,4,4,0,39
37287,37288,28,5,0,0,30,0,4,6,4,7,1,4,1,39
4924,4925,35,9,0,0,40,0,4,11,0,4,4,4,0,39
17563,17564,71,13,11678,0,45,1,4,9,4,3,1,4,1,39
12969,12970,23,10,0,0,40,0,7,15,4,10,1,4,1,39
44870,44871,46,9,0,0,40,1,6,11,2,4,0,4,1,39
22660,22661,19,9,0,0,40,0,4,11,4,5,3,4,0,39
39605,39606,24,13,0,0,20,0,4,9,4,1,3,4,0,39
40581,40582,25,12,0,0,40,0,4,7,4,4,1,4,1,39
24850,24851,48,15,99999,0,50,1,4,14,2,4,0,4,1,39
39816,39817,36,10,0,0,40,0,4,15,2,10,0,4,1,39
39410,39411,57,3,0,0,40,0,4,4,0,8,1,4,0,39
735,736,35,10,2407,0,40,0,4,15,2,3,0,4,1,39
41027,41028,33,9,0,0,40,0,4,11,2,12,0,4,1,39
34313,34314,62,9,0,0,40,0,4,11,2,3,0,4,1,39
11596,11597,52,13,0,0,45,1,1,9,2,4,0,4,1,39
25307,25308,51,6,0,0,40,0,4,0,5,1,4,2,0,39
3205,3206,31,4,0,0,40,0,4,5,4,3,4,4,1,39
334,335,53,9,0,0,40,0,4,11,2,14,0,4,1,39
33531,33532,30,10,4416,0,40,0,4,15,4,4,1,4,1,39
16483,16484,31,9,0,0,45,0,4,11,2,3,0,4,1,39
21124,21125,54,10,0,0,56,1,4,15,2,10,0,2,1,14
48351,48352,58,9,0,0,35,0,4,11,0,8,1,4,1,39
368,369,57,13,0,0,45,1,4,9,0,4,1,4,0,39
20532,20533,41,7,0,0,55,0,4,1,2,11,0,4,1,39
8262,8263,30,13,0,0,42,1,4,9,2,4,0,2,1,39
16054,16055,42,9,0,0,40,1,7,11,4,11,1,4,1,39
39135,39136,37,9,0,0,12,0,4,11,3,5,2,4,1,26
32603,32604,36,9,0,0,40,0,4,11,2,5,0,4,1,39
17440,17441,35,7,0,0,84,0,6,1,0,4,4,4,0,39
29142,29143,33,9,0,0,40,0,4,11,4,1,1,4,0,39
2986,2987,64,7,0,0,40,1,2,1,2,3,0,2,1,39
19110,19111,41,10,0,0,40,0,4,15,3,12,4,2,0,39
4129,4130,20,10,0,0,20,0,4,15,4,8,1,4,0,39
32558,32559,58,9,0,0,40,0,4,11,6,1,4,4,0,39
7362,7363,34,10,0,1887,40,1,4,15,2,4,5,4,0,39
27758,27759,44,9,0,0,60,1,4,11,2,4,0,4,1,39
11356,11357,34,10,0,0,40,0,4,15,5,4,4,4,0,39
23118,23119,21,10,0,1602,12,0,7,15,4,12,3,2,0,39
31554,31555,28,13,0,0,50,0,4,9,2,10,0,4,1,39
902,903,22,9,0,0,40,0,4,11,4,6,3,4,0,39
32278,32279,55,8,0,0,40,0,4,2,0,7,1,4,0,22
18905,18906,41,2,0,0,40,0,4,3,2,7,0,4,1,26
14507,14508,23,10,0,0,24,0,4,15,4,1,1,1,1,40
28189,28190,38,10,0,0,60,0,4,15,2,12,0,4,1,39
25281,25282,40,13,0,0,50,1,2,9,4,10,1,4,1,39
36359,36360,43,10,0,0,38,0,4,15,0,1,4,4,0,39
45119,45120,21,10,0,0,40,0,4,15,4,8,3,4,0,39
11463,11464,45,9,0,0,40,0,4,11,4,14,1,4,1,39
4254,4255,41,13,0,0,40,0,4,9,4,6,1,4,1,39
5076,5077,32,9,0,0,32,0,1,11,4,8,3,2,0,39
23982,23983,35,13,0,0,50,1,4,9,4,4,1,4,0,39
20066,20067,42,10,0,0,12,0,4,15,0,1,4,4,0,39
2728,2729,19,10,0,0,25,0,4,15,4,8,3,4,0,39
14102,14103,30,10,0,0,40,0,4,15,3,3,1,4,1,0
38539,38540,42,13,0,0,40,0,4,9,2,4,0,4,1,39
47521,47522,23,9,0,0,3,0,0,11,2,0,3,4,0,39
44972,44973,32,13,0,0,40,0,4,9,4,7,1,4,1,39
16246,16247,35,15,0,0,50,1,5,14,2,10,0,4,1,39
45447,45448,48,6,0,0,40,0,4,0,2,14,0,2,1,39
3914,3915,32,4,0,0,40,0,4,5,2,3,0,4,1,39
16684,16685,40,11,0,0,40,1,4,8,2,10,0,4,1,39
36071,36072,48,14,0,0,50,1,4,12,2,12,0,4,1,39
20409,20410,46,10,0,0,40,0,4,15,2,1,0,4,1,39
33076,33077,63,3,0,0,50,0,4,4,4,9,1,4,0,0
12881,12882,17,6,0,0,14,0,4,0,4,8,3,4,1,39
5948,5949,39,13,0,0,36,1,4,9,2,10,5,4,0,39
14325,14326,38,13,3908,0,70,0,4,9,2,8,0,4,1,39
6737,6738,42,9,0,0,40,0,4,11,2,8,0,4,1,0
25793,25794,29,7,0,2754,42,0,4,1,5,12,1,4,0,39
3831,3832,48,13,0,1485,40,1,4,9,2,10,0,4,1,39
2890,2891,40,9,0,0,40,0,4,11,3,8,3,4,0,39
43549,43550,54,10,0,0,37,0,4,15,0,1,1,4,0,39
17294,17295,41,9,0,0,45,0,4,11,2,7,0,4,1,39
13411,13412,57,13,2174,0,37,0,7,9,0,1,4,4,1,39
25840,25841,46,10,7298,0,45,1,4,15,2,14,0,4,1,39
30038,30039,28,12,0,0,32,0,4,7,4,1,3,4,1,39
23336,23337,71,9,0,0,24,0,0,11,6,0,4,4,1,39
33562,33563,49,9,0,1977,25,1,4,11,2,1,5,4,0,39
31786,31787,50,9,0,1902,40,1,4,11,2,4,0,4,1,39
31910,31911,43,14,0,0,37,0,4,12,6,10,4,2,0,39
22516,22517,41,9,0,0,40,1,4,11,2,3,0,4,1,39
46409,46410,30,11,0,0,40,0,4,8,0,7,1,4,1,39
40609,40610,36,11,0,0,50,1,4,8,2,10,5,4,0,39
34364,34365,21,10,0,0,30,0,4,15,4,8,1,4,0,39
1170,1171,51,9,0,0,43,0,4,11,0,1,1,4,0,39
13746,13747,23,10,0,0,60,0,4,15,4,14,1,4,1,39
41349,41350,43,15,0,2415,55,1,5,14,2,10,0,4,1,39
45834,45835,30,10,0,0,40,0,4,15,2,7,0,4,1,39
16278,16279,27,13,0,0,40,0,4,9,4,12,1,4,0,39
46422,46423,32,9,0,0,38,0,4,11,4,3,2,2,1,39
14906,14907,59,14,0,0,50,0,7,12,2,10,0,4,1,39
7381,7382,20,10,0,0,25,0,4,15,4,10,4,4,0,39
33207,33208,20,9,0,0,25,0,4,11,0,8,4,4,0,39
18222,18223,42,13,0,0,48,0,6,9,2,12,0,4,1,39
29339,29340,44,3,0,0,40,0,4,4,2,7,0,2,1,39
19029,19030,32,13,0,0,40,1,4,9,2,10,0,1,1,39
3580,3581,63,9,0,0,40,1,4,11,2,3,0,4,1,39
33290,33291,24,13,0,0,50,0,4,9,4,13,1,4,1,36
11121,11122,43,10,0,0,48,1,4,15,2,7,0,4,1,39
19883,19884,21,3,0,0,40,0,4,4,2,6,0,4,1,26
25898,25899,26,9,0,0,40,0,4,11,2,14,0,3,1,39
45299,45300,43,9,0,0,99,0,6,11,2,5,0,4,1,39
5153,5154,41,9,0,0,43,0,4,11,0,1,4,4,0,39
23364,23365,25,10,0,0,40,0,4,15,4,8,1,3,0,39
32517,32518,36,4,0,0,40,0,4,5,2,3,0,4,1,39
18871,18872,52,11,0,1902,40,1,4,8,2,3,0,4,1,39
19093,19094,41,10,0,0,7,0,2,15,4,10,2,4,1,39
30162,30163,54,8,4101,0,40,0,7,2,4,8,3,4,1,39
45094,45095,41,9,0,0,40,1,4,11,2,3,0,4,1,39
26059,26060,60,14,0,0,10,0,4,12,2,14,0,4,1,39
23840,23841,26,9,0,0,50,1,6,11,4,12,2,1,1,39
37713,37714,44,9,0,0,40,0,4,11,2,3,0,2,1,39
25829,25830,31,9,0,0,40,0,4,11,2,3,0,4,1,39
17303,17304,24,7,0,0,40,0,4,1,4,14,3,4,1,39
16601,16602,40,13,0,0,40,1,2,9,2,11,0,2,1,39
46294,46295,56,10,0,0,40,0,4,15,0,1,1,4,0,39
7960,7961,26,10,0,0,40,0,4,15,4,8,2,4,1,27
26696,26697,56,9,0,0,40,0,4,11,0,8,1,4,1,39
24454,24455,38,13,5178,0,40,1,4,9,2,4,0,4,1,39
22549,22550,24,10,0,0,35,0,4,15,4,8,1,4,1,39
16302,16303,83,9,0,0,8,0,6,11,6,4,1,4,1,39
18043,18044,33,15,0,0,40,1,4,14,2,10,0,4,1,39
16793,16794,50,7,0,0,40,0,4,1,2,3,0,4,1,39
44078,44079,70,16,0,0,2,1,0,10,2,0,0,4,1,39
922,923,42,3,0,0,38,0,4,4,2,7,5,4,0,26
43901,43902,30,9,0,0,50,0,4,11,2,1,0,4,1,39
30981,30982,43,13,0,0,40,1,4,9,0,12,1,4,1,39
2487,2488,55,9,0,0,40,0,4,11,0,1,1,4,0,39
40868,40869,23,9,0,0,40,0,4,11,2,3,2,4,1,39
14869,14870,28,13,0,0,25,0,4,9,4,6,2,4,1,39
34201,34202,43,10,0,0,40,0,4,15,2,3,0,4,1,39
19551,19552,71,6,0,0,40,0,4,0,2,7,0,4,1,39
32762,32763,28,13,0,0,50,0,5,9,2,4,0,4,1,39
28575,28576,29,9,0,0,40,0,4,11,2,4,5,4,0,28
27105,27106,49,13,0,0,45,1,4,9,2,12,0,4,1,39
43069,43070,18,10,0,0,20,0,0,15,4,0,3,4,0,0
48053,48054,49,9,5178,0,40,1,4,11,2,7,0,4,1,39
9171,9172,21,10,0,0,10,0,4,15,4,10,3,4,0,39
45431,45432,35,10,0,0,40,0,4,15,0,7,4,1,0,30
3379,3380,30,9,0,0,40,0,4,11,5,1,4,4,0,39
3068,3069,34,10,0,0,50,0,4,15,0,4,1,4,1,39
5420,5421,45,9,0,0,40,0,4,11,2,5,0,0,1,39
28262,28263,28,6,0,0,40,0,4,0,4,6,2,4,1,26
179,180,33,13,0,0,65,0,4,9,2,10,0,4,1,39
12798,12799,46,13,0,0,40,0,2,9,5,10,4,4,1,39
40647,40648,46,13,0,0,40,0,4,9,2,7,0,4,1,29
7731,7732,37,9,0,0,24,0,4,11,2,6,0,4,1,39
24049,24050,32,14,0,0,60,1,4,12,2,4,0,4,1,39
17632,17633,48,9,0,0,44,0,4,11,6,8,1,4,0,39
42559,42560,31,7,0,0,40,0,4,1,2,11,0,4,1,39
11837,11838,67,2,0,0,20,0,6,3,6,8,1,2,0,39
44989,44990,25,10,0,0,40,0,4,15,0,3,1,4,1,39
19274,19275,45,14,0,0,40,0,2,12,0,10,4,2,0,39
24760,24761,24,7,0,0,24,0,0,1,2,0,5,3,0,39
13237,13238,23,6,0,0,60,0,4,0,4,8,4,4,1,26
38233,38234,17,6,0,0,10,0,4,0,4,12,3,4,0,39
35428,35429,17,7,0,0,25,0,4,1,4,8,3,4,1,39
26200,26201,30,9,0,0,40,0,4,11,2,6,0,4,1,39
28555,28556,59,10,0,0,48,0,4,15,0,10,1,4,0,39
34818,34819,34,9,0,0,20,0,2,11,0,8,4,4,0,39
21078,21079,29,9,0,0,40,0,4,11,2,8,0,4,1,39
36759,36760,46,7,0,0,40,0,2,1,2,6,0,2,1,39
22620,22621,47,13,0,0,45,1,4,9,2,4,0,4,1,2
25996,25997,64,9,0,0,40,0,4,11,2,3,0,4,1,39
24557,24558,53,6,0,0,48,0,4,0,0,1,4,4,0,39
37985,37986,44,10,0,0,20,0,6,15,4,3,1,4,1,39
34267,34268,57,14,0,0,60,1,2,12,2,4,0,4,1,39
29012,29013,25,9,0,0,40,0,4,11,2,3,3,4,1,39
36437,36438,41,10,0,0,59,0,4,15,0,8,4,4,1,39
46879,46880,39,10,0,0,21,0,4,15,2,12,5,4,0,39
36822,36823,48,7,0,0,30,1,6,1,2,4,5,4,0,39
15644,15645,35,14,0,0,65,1,4,12,2,4,0,1,1,17
10203,10204,55,10,0,0,40,1,5,15,2,12,0,4,1,39
15168,15169,24,13,0,0,40,0,7,9,4,10,1,4,1,39
47921,47922,25,10,0,0,40,0,4,15,4,1,4,4,0,39
48368,48369,53,13,0,0,50,0,2,9,2,11,0,1,1,30
25862,25863,48,9,0,1902,40,1,6,11,2,3,0,4,1,39
7940,7941,24,7,0,0,40,0,4,1,4,8,1,2,0,39
38012,38013,20,10,0,0,35,0,4,15,4,12,3,4,1,39
2340,2341,27,10,0,0,25,0,0,15,0,0,1,4,0,39
37412,37413,26,15,0,0,80,0,7,14,4,10,1,4,0,39
10195,10196,23,9,0,0,40,0,4,11,4,7,1,4,0,39
47425,47426,49,13,0,0,45,0,4,9,0,4,1,4,1,39
34041,34042,27,13,0,0,45,0,0,9,4,0,1,2,1,39
36051,36052,33,9,0,0,55,0,4,11,4,7,2,4,1,39
22605,22606,42,10,0,0,48,0,7,15,2,11,0,2,1,39
27502,27503,17,7,0,0,15,0,4,1,4,6,3,4,1,39
16139,16140,58,10,0,2415,40,1,6,15,2,5,0,4,1,39
34991,34992,26,9,0,0,40,0,4,11,4,3,3,4,1,39
45100,45101,70,10,20051,0,65,1,4,15,2,12,0,4,1,39
19968,19969,45,14,0,1977,43,1,4,12,2,4,0,4,1,39
25651,25652,29,9,0,0,40,1,4,11,2,1,5,4,0,39
11978,11979,42,12,0,0,40,0,7,7,0,8,1,4,0,39
24171,24172,50,13,0,0,40,1,4,9,2,13,0,4,1,39
26749,26750,64,14,0,0,8,0,4,12,4,10,2,4,0,39
5447,5448,20,10,0,0,32,0,4,15,4,8,3,4,0,39
23092,23093,34,9,0,0,40,0,4,11,0,8,3,4,1,39
14280,14281,21,10,0,0,40,0,0,15,4,0,3,4,1,39
38272,38273,35,10,0,0,45,1,6,15,4,4,3,4,1,39
23924,23925,18,8,0,0,20,0,4,2,4,1,3,4,0,39
4793,4794,58,9,0,0,20,1,4,11,2,6,0,2,1,39
32175,32176,31,13,0,0,40,0,1,9,5,10,1,4,1,39
25828,25829,55,13,0,0,40,1,6,9,2,4,0,4,1,39
14699,14700,43,9,0,0,50,1,4,11,2,4,0,4,1,39
28240,28241,48,9,0,0,40,0,4,11,2,6,5,2,0,39
34312,34313,29,12,0,0,40,0,4,7,4,1,1,4,1,39
8020,8021,34,6,0,0,38,0,4,0,0,8,4,4,0,39
48027,48028,37,9,0,0,40,0,4,11,2,14,0,4,1,39
24548,24549,37,12,0,0,38,0,7,7,0,10,4,4,0,39
2830,2831,63,9,0,0,55,0,2,11,2,4,0,4,1,39
40207,40208,53,10,0,0,40,0,5,15,2,4,0,4,1,39
4668,4669,50,9,0,0,45,0,4,11,2,4,0,4,1,39
36735,36736,26,13,0,0,35,0,4,9,4,1,1,4,0,39
43755,43756,46,9,0,0,40,0,4,11,2,14,0,2,1,39
14707,14708,45,16,0,0,60,0,4,10,2,4,0,4,1,39
12757,12758,34,9,0,0,40,0,4,11,4,7,4,4,1,39
17377,17378,51,14,0,0,30,1,6,12,2,10,5,4,0,39
39048,39049,30,10,0,0,25,0,4,15,4,1,1,2,1,39
23775,23776,31,9,0,0,40,0,2,11,4,11,1,2,1,39
39876,39877,25,13,0,0,15,0,4,9,4,10,3,4,0,39
9889,9890,22,10,0,0,55,0,4,15,2,12,0,4,1,39
16801,16802,56,9,0,0,60,0,4,11,2,14,0,4,1,39
2857,2858,28,7,0,0,58,0,0,1,0,0,4,4,0,2
11612,11613,47,9,0,0,50,1,4,11,2,12,0,4,1,39
37255,37256,23,13,0,0,40,0,4,9,4,4,1,4,1,33
25317,25318,21,3,0,0,40,0,4,4,4,6,1,4,1,26
31369,31370,51,3,0,0,52,0,4,4,2,6,0,2,1,39
23520,23521,22,10,0,0,40,0,1,15,4,1,1,4,0,39
35227,35228,32,5,0,0,45,0,0,6,2,0,0,4,1,39
25248,25249,45,11,0,0,40,0,4,8,6,1,1,1,0,39
25466,25467,33,9,0,0,40,0,4,11,4,3,3,1,1,39
10381,10382,38,10,0,0,40,0,4,15,2,3,0,4,1,39
9694,9695,27,9,0,0,20,0,4,11,4,12,3,0,1,39
15356,15357,90,9,0,0,99,0,4,11,6,14,4,4,1,39
17340,17341,32,9,7298,0,40,1,4,11,2,14,0,4,1,39
39808,39809,50,9,0,0,40,0,5,11,2,12,0,4,1,39
39907,39908,46,9,0,0,56,1,2,11,2,11,0,4,1,39
11593,11594,42,14,0,0,55,1,2,12,2,10,0,4,1,39
16653,16654,30,14,0,0,20,0,7,12,4,1,1,2,0,39
35500,35501,45,4,0,0,10,0,4,5,4,8,1,4,1,39
41155,41156,52,9,0,0,38,0,4,11,2,8,5,4,0,39
10329,10330,46,9,0,0,40,0,4,11,0,1,1,4,0,39
26047,26048,41,13,0,0,40,1,7,9,2,5,0,4,1,39
10064,10065,23,12,0,0,40,0,0,7,4,0,3,4,1,39
9397,9398,46,10,0,2042,50,0,4,15,2,12,0,4,1,39
26594,26595,38,10,0,0,40,0,4,15,0,3,4,4,1,39
40785,40786,33,12,0,0,40,0,4,7,4,13,1,4,1,39
17014,17015,47,10,0,0,40,0,1,15,2,4,0,2,1,39
18859,18860,36,14,0,0,40,0,2,12,2,10,5,4,0,39
48068,48069,38,10,0,1876,40,0,4,15,4,3,1,4,1,39
20018,20019,35,13,0,0,40,0,6,9,4,10,3,4,0,39
4063,4064,51,9,0,0,40,0,4,11,0,1,1,4,0,39
24156,24157,35,16,0,1902,40,1,4,10,2,10,0,1,1,36
27548,27549,19,8,0,0,40,0,4,2,4,6,1,4,1,39
14599,14600,36,9,0,0,64,1,4,11,2,3,0,4,1,39
42044,42045,34,13,0,0,40,1,7,9,2,10,0,4,1,39
28921,28922,29,10,0,0,50,0,4,15,4,12,2,4,1,39
42651,42652,40,13,0,0,60,1,4,9,2,1,0,2,1,39
42668,42669,31,9,0,2238,40,0,4,11,4,1,4,4,0,39
39220,39221,47,10,0,0,48,1,1,15,2,1,0,4,1,39
43384,43385,34,14,2202,0,40,0,4,12,0,4,1,4,0,39
41889,41890,47,9,0,0,55,0,4,11,0,13,4,2,0,39
24217,24218,28,9,0,0,40,0,4,11,5,11,2,4,1,39
18803,18804,33,12,0,0,40,0,4,7,4,10,1,4,0,39
36165,36166,55,7,0,0,40,0,4,1,3,8,4,2,0,23
7615,7616,46,9,0,0,40,0,1,11,0,1,4,2,0,0
17409,17410,36,13,0,0,4,1,4,9,2,10,5,4,0,39
23736,23737,32,16,0,0,65,1,4,10,2,10,0,4,1,39
34097,34098,41,10,0,0,40,1,4,15,2,12,0,4,1,39
45770,45771,73,4,0,0,35,1,4,5,2,12,0,4,1,39
7355,7356,37,10,0,0,55,1,5,15,2,14,0,4,1,39
2074,2075,36,10,0,0,40,1,2,15,2,11,0,4,1,39
26210,26211,39,9,0,0,12,0,4,11,4,5,3,4,1,39
23285,23286,59,9,0,0,60,1,5,11,2,12,0,4,1,39
35998,35999,54,9,0,0,70,0,6,11,2,12,0,4,1,39
47779,47780,40,10,0,0,40,0,4,15,0,7,1,2,1,39
26590,26591,17,7,0,0,12,0,4,1,4,8,3,4,0,39
33454,33455,27,8,0,0,44,0,2,2,4,8,3,2,0,39
11943,11944,50,14,7688,0,50,1,2,12,2,10,0,4,1,39
41677,41678,25,9,0,0,40,0,4,11,4,6,3,4,1,39
31855,31856,82,9,0,0,20,0,6,11,2,5,0,4,1,39
41996,41997,63,9,0,0,50,1,4,11,2,12,0,4,1,0
2476,2477,21,11,0,0,40,0,0,8,4,0,1,4,1,39
42809,42810,36,9,0,0,40,0,0,11,0,0,2,4,0,39
46228,46229,40,9,0,0,40,1,7,11,2,4,5,4,0,39
8269,8270,62,13,0,1258,38,0,2,9,2,1,5,4,0,39
34255,34256,40,9,0,0,40,0,4,11,5,8,4,2,0,39
41088,41089,29,9,0,0,40,0,4,11,2,1,5,4,0,27
14308,14309,45,11,0,0,70,0,4,8,2,5,0,4,1,39
999,1000,39,13,15024,0,50,1,5,9,2,4,0,4,1,39
15969,15970,19,9,0,0,24,0,4,11,4,8,3,4,1,39
12484,12485,27,9,0,0,40,0,7,11,2,13,0,4,1,39
5288,5289,32,9,0,0,60,0,4,11,4,14,1,4,1,39
31610,31611,39,9,0,0,40,0,4,11,2,6,0,4,1,39
16236,16237,27,11,0,0,40,0,4,8,4,7,1,4,1,39
46330,46331,67,5,0,0,40,0,4,6,2,11,0,4,1,39
2425,2426,34,9,0,0,44,1,4,11,2,7,0,4,1,39
12936,12937,69,9,0,0,20,0,0,11,6,0,1,4,0,39
3310,3311,36,10,0,0,35,0,4,15,4,12,1,4,0,39
31128,31129,56,14,0,0,35,1,2,12,2,10,0,4,1,0
16436,16437,47,13,0,0,40,0,4,9,4,1,3,4,1,39
12236,12237,36,9,0,0,47,0,4,11,4,1,1,4,0,39
34049,34050,46,9,0,0,38,1,4,11,0,4,4,4,0,39
8386,8387,29,12,0,0,36,0,4,7,0,10,1,4,0,39
26525,26526,17,7,0,0,12,0,4,1,4,8,2,4,0,39
1095,1096,22,13,0,0,20,0,6,9,4,10,3,1,1,19
26876,26877,32,13,0,0,40,1,7,9,2,11,0,4,1,39
28142,28143,27,13,0,0,35,0,4,9,4,8,1,4,1,39
44524,44525,20,10,0,0,30,0,4,15,4,12,3,4,0,39
12177,12178,47,9,0,1974,40,0,4,11,0,4,1,4,0,39
31079,31080,26,13,0,0,60,0,4,9,4,4,4,1,1,40
12509,12510,36,9,0,0,40,0,4,11,2,3,0,4,1,39
10944,10945,21,9,3674,0,50,0,4,11,4,6,1,4,1,39
19972,19973,44,14,0,0,40,0,2,12,4,10,1,4,0,39
41213,41214,33,13,0,0,40,0,4,9,4,1,1,2,1,39
1532,1533,48,14,0,0,40,1,4,12,0,4,4,4,0,39
35520,35521,19,10,0,0,20,0,4,15,4,4,1,4,0,39
24769,24770,19,9,0,0,30,0,4,11,4,8,1,4,0,39
15352,15353,56,13,0,0,40,1,6,9,3,10,1,4,0,39
45274,45275,56,13,0,1902,55,1,4,9,2,4,0,4,1,39
39334,39335,18,10,0,0,20,0,7,15,4,8,3,4,0,39
25800,25801,54,10,0,1977,40,1,5,15,2,12,0,4,1,39
11736,11737,41,13,0,0,40,0,4,9,0,10,3,4,0,39
3040,3041,50,15,0,0,52,1,2,14,4,4,1,2,0,39
11203,11204,46,14,0,0,50,1,5,12,2,4,5,4,0,39
22683,22684,51,10,0,0,21,0,4,15,4,7,1,4,1,39
33755,33756,24,13,0,0,20,0,4,9,4,10,4,2,1,39
4722,4723,24,9,0,0,40,0,4,11,4,12,3,4,1,6
11821,11822,41,9,0,0,60,0,4,11,2,4,0,4,1,39
14433,14434,28,11,0,0,40,1,4,8,2,7,0,4,1,39
9388,9389,32,10,0,0,46,0,4,15,2,11,0,4,1,6
18335,18336,33,10,0,0,70,0,6,15,4,5,1,4,1,39
43379,43380,49,9,0,0,30,0,6,11,0,12,1,4,0,39
6766,6767,71,10,0,0,10,0,0,15,2,0,0,4,1,39
36741,36742,53,9,0,0,60,0,4,11,0,3,1,3,1,7
19880,19881,28,10,0,0,40,0,4,15,4,1,4,2,0,39
37170,37171,32,10,0,0,40,0,4,15,4,8,1,2,1,39
39373,39374,36,12,0,0,40,0,2,7,4,10,3,2,1,39
5332,5333,23,9,0,0,25,0,4,11,4,6,3,4,1,39
31357,31358,23,14,0,1887,50,1,4,12,2,10,0,1,1,19
42617,42618,73,13,0,0,40,0,0,9,2,0,0,4,1,39
34417,34418,24,12,0,0,70,0,5,7,4,12,1,4,1,39
46759,46760,23,12,2176,0,25,0,4,7,4,10,3,4,0,39
28729,28730,70,15,0,0,35,1,5,14,2,10,0,4,1,39
15982,15983,44,9,0,0,40,0,4,11,4,4,1,4,0,39
6330,6331,57,10,0,0,40,1,4,15,2,3,0,4,1,39
15494,15495,58,15,0,0,45,1,4,14,2,10,0,4,1,39
47861,47862,31,9,0,0,40,0,7,11,0,1,1,4,1,39
3977,3978,24,13,0,0,38,0,4,9,4,1,3,4,1,39
8644,8645,42,10,0,0,40,0,4,15,4,7,4,2,0,39
7028,7029,47,10,0,0,40,0,4,15,0,13,4,4,0,39
39675,39676,20,10,0,0,30,0,4,15,4,8,1,4,0,39
47027,47028,28,14,0,0,35,0,2,12,4,10,1,4,1,39
20540,20541,55,6,0,0,40,0,4,0,6,3,4,2,0,39
44140,44141,50,10,0,0,35,0,2,15,6,1,4,4,0,39
610,611,52,14,6849,0,60,0,4,12,0,10,1,4,0,39
46671,46672,25,10,4416,0,25,0,4,15,4,8,1,4,0,39
2694,2695,27,10,2829,0,70,0,4,15,2,3,0,4,1,39
42260,42261,66,6,0,0,32,0,4,0,6,7,1,4,0,39
213,214,60,9,0,0,40,0,4,11,2,3,0,1,1,39
15472,15473,71,9,0,0,33,0,2,11,6,4,2,4,0,39
13488,13489,23,11,0,0,40,0,4,8,4,3,4,2,0,39
35935,35936,24,11,0,0,55,0,4,8,4,12,1,4,1,39
16868,16869,53,12,2407,0,99,0,4,7,2,4,0,4,1,39
42453,42454,33,16,0,1977,90,1,4,10,2,10,0,4,1,39
15146,15147,50,13,0,0,40,1,2,9,2,10,5,4,0,39
16522,16523,28,10,0,0,40,0,2,15,4,1,4,2,0,39
19855,19856,39,10,114,0,45,0,4,15,0,1,4,4,0,39
13832,13833,53,9,0,0,40,0,4,11,2,3,0,4,1,33
34482,34483,31,13,0,0,40,0,4,9,2,11,0,4,1,39
8549,8550,29,13,0,0,45,0,4,9,4,4,1,4,0,39
37526,37527,59,6,0,0,40,0,4,0,2,14,0,2,1,39
7938,7939,21,9,0,0,40,0,4,11,4,7,3,4,1,39
12099,12100,38,9,0,0,40,1,4,11,2,1,0,4,1,39
40736,40737,40,10,0,0,45,1,4,15,2,4,5,4,0,39
11567,11568,56,3,0,0,40,0,4,4,5,7,1,4,1,39
12450,12451,41,10,7688,0,50,1,6,15,2,5,0,4,1,39
45465,45466,21,11,0,0,40,0,4,8,4,12,3,4,0,39
25112,25113,47,4,0,0,40,0,5,5,2,3,0,4,1,0
48756,48757,33,9,0,0,35,0,4,11,2,10,0,4,1,39
107,108,30,7,0,0,40,0,4,1,4,6,3,4,1,39
31627,31628,27,10,0,0,22,0,4,15,4,12,3,4,1,39
23227,23228,47,6,0,0,45,0,4,0,0,4,1,0,0,39
26519,26520,31,13,0,0,40,0,4,9,2,4,0,4,1,39
4066,4067,36,9,0,0,20,0,6,11,2,8,5,1,0,35
3439,3440,40,13,0,0,50,0,0,9,0,0,1,4,0,39
16955,16956,21,9,0,0,40,0,4,11,4,1,4,4,1,39
2119,2120,39,9,0,0,40,0,4,11,4,3,3,4,1,39
22150,22151,43,9,0,0,40,0,2,11,2,3,0,4,1,39
39150,39151,58,9,0,0,50,0,6,11,2,12,0,4,1,39
11647,11648,47,7,3411,0,40,0,2,1,2,14,0,4,1,8
12276,12277,21,11,0,1602,30,0,4,8,4,5,1,4,0,39
22804,22805,48,13,0,0,44,0,4,9,0,9,1,4,0,11
32100,32101,26,9,0,0,40,0,4,11,4,8,2,4,1,39
